CensusTract,County,PovertyRate,MedianFamilyIncome,Urban,LowAccessOneMileUrban10Rural,LowAccessHalfMileUrban10Rural,LowAccessHalfMile,LowAccessOneMile,Population,PrcntWhite,PrcntAA,PrcntHispanic,PrcntNoVehicle,PrcntSNAP
17119400904,Madison County,4.98424520194787,65781.0,1,1,1,1,1,3364.0,95.89774078478000,1.070154577883470,3.2401902497027300,1.9024970273483900,5.469678953626640
17119400951,Madison County,8.70895370181522,85221.0,1,1,1,1,1,4966.0,94.52275473217880,2.738622633910590,2.275473217881600,5.658477648006440,5.698751510269840
17119400952,Madison County,11.8447246184472,65484.0,1,1,1,1,1,3335.0,85.03748125937030,8.125937031484260,7.04647676161919,1.2593703148425800,5.727136431784110
17119401000,Madison County,22.561983471074400,45673.0,1,1,1,1,1,2583.0,96.86411149825780,0.6194347657762290,1.0452961672473900,2.59388308168796,8.672086720867210
17119401100,Madison County,20.470511354353900,53145.0,1,1,1,1,1,6505.0,96.43351268255190,1.4142966948501200,1.9830899308224400,2.5980015372790200,7.455803228285940
17119401200,Madison County,26.1162079510703,60750.0,1,0,1,1,0,1841.0,98.04454101032050,0.6518196632265070,2.1727322107550200,2.390005431830530,8.256382400869090
17119401300,Madison County,20.0822078684674,50068.0,1,1,1,1,1,5198.0,94.55559830704120,2.23162754905733,1.1350519430550200,8.022316275490570,11.831473643709100
17119401400,Madison County,24.3044451551007,64500.0,1,1,1,1,1,3326.0,88.27420324714370,8.298256163559830,1.8340348767288000,3.6079374624173200,7.967528562838240
17119401500,Madison County,23.1143552311436,46250.0,1,1,1,1,1,2763.0,86.21064060803480,8.97575099529497,2.1715526601520100,6.659428157799490,13.97032211364460
17119401701,Madison County,27.6712328767123,46066.0,1,1,1,1,1,2570.0,86.6147859922179,8.67704280155642,2.2568093385214000,2.4124513618677000,10.350194552529200
17119401721,Madison County,7.69230769230769,79911.0,1,1,1,1,1,5797.0,97.10194928411250,0.5002587545282040,1.5352768673451800,2.3115404519579100,4.071071243746770
17119401722,Madison County,5.6653992395437300,69669.0,1,1,1,1,1,2684.0,97.3919523099851,0.7451564828614010,2.533532041728760,1.1177347242921000,2.9433681073025300
17119401800,Madison County,11.4275909402883,73143.0,1,1,1,1,1,6033.0,97.06613625062160,0.7458975634012930,1.8564561577987700,2.171390684568210,5.818000994530090
17119401901,Madison County,4.8951048951049,68508.0,0,0,0,0,0,1841.0,96.52362846279200,1.1406844106463900,1.0320478001086400,1.1950027159152600,3.4220532319391600
17119401903,Madison County,22.4181360201511,55742.0,1,1,1,1,1,4488.0,95.09803921568630,1.4483065953654200,3.297682709447420,2.272727272727270,10.56149732620320
17119401904,Madison County,7.2033898305084700,87813.0,1,1,1,1,1,709.0,98.16643159379410,0.2820874471086040,3.385049365303240,1.8335684062059200,5.782792665726380
17119402000,Madison County,21.6401990993126,48809.0,1,0,1,1,0,4403.0,70.42925278219400,24.98296615943680,1.5216897569838700,5.5643879173290900,6.291165114694530
17119402100,Madison County,39.058823529411800,37222.0,1,0,1,1,0,3321.0,47.45558566696780,47.816922613670600,1.475459199036440,4.486600421559770,9.75609756097561
17119402200,Madison County,26.388471930351200,67644.0,1,0,1,1,0,3395.0,62.650957290132500,32.4300441826215,1.9440353460972000,2.0618556701030900,10.073637702503700
17119402300,Madison County,9.30101465614431,74063.0,1,0,1,1,0,1876.0,81.28997867803840,14.125799573560800,2.878464818763330,1.7057569296375300,6.449893390191900
17119402400,Madison County,35.1116625310174,51154.0,1,0,1,1,0,1804.0,67.57206208425720,27.27272727272730,2.328159645232820,11.80709534368070,13.747228381374700
17119402500,Madison County,27.162447257384,43839.0,1,0,1,1,0,2222.0,42.70927092709270,52.790279027902800,1.8001800180018000,3.7803780378037800,10.711071107110700
17119402600,Madison County,31.6941990011525,29400.0,1,1,1,1,1,2800.0,69.10714285714290,24.392857142857100,1.9642857142857100,4.5,13.25
17119402701,Madison County,14.8406931246506,86593.0,1,1,1,1,1,7517.0,87.76107489690040,9.099374750565390,1.1972861513901800,4.190501529865640,3.6051616336304400
17119402721,Madison County,6.82572084715489,82350.0,1,1,1,1,1,7572.0,92.72319070258850,4.767564712097200,1.7960908610670900,3.5129424194400400,1.7036450079239300
17119402722,Madison County,2.06479174083304,96250.0,1,1,1,1,1,2891.0,95.36492563126950,1.8332756831546200,1.5219647180906300,0.0,0.8993427879626430
17119402801,Madison County,6.785411365564040,90526.0,0,0,0,0,0,3527.0,93.98922597108020,3.0053870144598800,1.786220584065780,0.5670541536716760,1.6728097533314400
17119402802,Madison County,5.07191521574565,93641.0,0,0,0,0,0,8158.0,97.24197107134100,0.7354743809757290,1.2135327286099500,1.5077224810002500,2.25545476832557
17119402803,Madison County,11.709977542508800,95368.0,0,0,0,0,0,3545.0,95.34555712270800,1.5232722143864600,1.5514809590973200,1.0719322990126900,2.623413258110010
17119402900,Madison County,18.781833616298800,81509.0,1,1,1,1,1,4485.0,87.4247491638796,8.561872909699000,1.2931995540691200,1.0479375696767000,2.519509476031220
17119403001,Madison County,13.4735899731423,86295.0,1,1,1,1,1,5077.0,87.31534370691350,7.780185148709870,1.378766988378960,1.4181603309040800,1.221193618278510
17119403002,Madison County,6.98254364089776,96212.0,1,0,1,1,0,7386.0,89.31762794476040,6.011372867587330,1.8954779312212300,0.5144868670457620,1.7465475223395600
17119403101,Madison County,30.392609699769100,89450.0,1,1,1,1,1,5885.0,81.34239592183520,12.540356839422300,2.820730671197960,0.5607476635514020,2.2939677145284600
17119403121,Madison County,5.0464807436919,114745.0,1,1,1,1,1,9285.0,89.90845449649970,5.5035002692514800,2.0570813139472300,1.4970382337102900,1.410877759827680
17119403122,Madison County,6.85972850678733,112604.0,1,1,1,1,1,5539.0,85.05145333092620,9.40602996930854,2.1664560389962100,2.545585845820550,2.310886441595960
17119403200,Madison County,15.524104378593500,55913.0,1,1,1,1,1,4649.0,90.1914390191439,5.9152505915250600,4.0653904065390400,3.269520326952030,4.366530436653040
17119403300,Madison County,23.5018050541516,51210.0,1,1,1,1,1,3102.0,84.75177304964540,9.735654416505480,4.674403610573820,4.674403610573820,8.6073500967118
17119403401,Madison County,4.99471458773784,71944.0,1,0,1,1,0,3923.0,83.04868722916140,12.668875860311000,3.5686974254397100,1.0706092276319100,2.9569207239357600
17119403402,Madison County,21.1652402896643,50643.0,1,1,1,1,1,6031.0,81.03133808655280,13.21505554634390,5.554634388990220,2.48714972641353,3.4985906151550300
17119403502,Madison County,3.95078842488304,105000.0,1,1,1,1,1,6152.0,89.58062418725620,6.583224967490250,3.527308192457740,1.7555266579974000,4.50260078023407
17119403531,Madison County,6.712187580520480,86696.0,1,1,1,1,1,8226.0,94.38366156090450,1.7748601993678600,2.674446875759790,2.0423048869438400,3.938730853391690
17119403532,Madison County,4.41826215022091,103889.0,0,0,0,0,0,4700.0,95.36170212765960,1.4680851063829800,1.6595744680851100,0.2978723404255320,0.7872340425531920
17119403533,Madison County,6.07231302625062,88021.0,1,1,1,1,1,9632.0,93.07516611295680,3.301495016611300,2.647425249169440,2.647425249169440,1.9829734219269100
17119403534,Madison County,5.12944592305831,92316.0,1,1,1,1,1,4093.0,92.40166137307600,2.980698753970190,3.933545076960660,2.834107011971660,1.148301978988520
17119403601,Madison County,7.5134168157424,84784.0,1,1,1,1,1,3261.0,96.93345599509350,0.5213124808341,1.7172646427476200,2.2385771235817200,3.342532965348050
17119403603,Madison County,5.33260032985157,109671.0,1,1,1,1,1,1891.0,96.87995769434160,0.052882072977260700,1.4806980433633,0.6874669487043890,0.74034902168165
17119403604,Madison County,13.3598287985326,68958.0,1,1,1,1,1,6619.0,97.44674422118150,0.13597220123885800,1.2539658558694700,2.3266354434204600,4.094274059525610
17119403701,Madison County,2.66120777891505,117411.0,0,0,0,0,0,6159.0,96.54164637116420,1.4612761811982500,1.818477025491150,0.324728040266277,0.6981652865724960
17119403702,Madison County,3.90347764371895,97500.0,0,0,0,0,0,5774.0,98.54520263249050,0.31174229303775500,1.7319016279875300,0.48493245583650800,0.7273986837547630
17119403801,Madison County,5.16975308641975,89375.0,0,0,0,0,0,4907.0,98.24740167108210,0.34644385571632400,0.9985734664764620,0.9781944161402080,3.2810271041369500
17119403802,Madison County,6.46087580760948,76217.0,0,0,0,0,0,4596.0,97.67188859878160,0.39164490861618800,0.7180156657963450,0.7615317667536990,4.046997389033940
17119404000,Madison County,39.0751853159195,44028.0,1,1,1,1,1,2788.0,78.012912482066,14.203730272596800,7.173601147776180,6.886657101865140,13.880918220946900
17119404100,Madison County,18.0587652690657,50086.0,0,0,0,0,0,3088.0,94.00906735751300,1.2305699481865300,3.788860103626940,1.6191709844559600,7.0595854922279800
17121951600,Marion County,9.76261127596439,61369.0,0,1,1,0,0,3571.0,98.82385886306360,0.16802016241949000,0.644077289274713,2.016241949033880,6.916830019602350
17121951700,Marion County,10.6391585760518,68992.0,0,1,1,0,0,2609.0,98.65848984285170,0.19164430816404800,1.073208125718670,0.536604062859333,4.599463395937140
17121951800,Marion County,21.7616580310881,58472.0,0,0,0,0,0,2391.0,97.90882475951480,0.4600585529067340,1.0037641154328700,2.5930572982015900,10.706817231284000
17121951900,Marion County,14.1453141453141,68092.0,0,0,0,0,0,2999.0,96.8322774258086,1.06702234078026,0.5668556185395130,2.900966988996330,7.502500833611200
17121952000,Marion County,22.9015041242115,53519.0,1,1,1,1,1,4495.0,97.06340378198000,0.3559510567297000,0.9566184649610680,3.4482758620689700,8.38709677419355
17121952100,Marion County,24.3289160720353,49231.0,1,1,1,1,1,3238.0,94.5645460160593,1.9765287214329800,1.7912291537986400,3.613341568869670,9.264978381717110
17121952200,Marion County,7.472632079961920,70132.0,0,1,1,0,0,4181.0,97.67998086582160,0.8132025831140880,0.45443673762257800,0.9567089213106910,4.520449653193020
17121952300,Marion County,9.257003654080390,69583.0,0,0,0,0,0,3599.0,95.10975270908590,2.361767157543760,0.9169213670464020,0.30564045568213400,5.445957210336200
17121952400,Marion County,9.0406976744186,72381.0,1,0,1,1,0,3623.0,91.99558377035610,3.836599503174170,1.186861716809270,2.7049406569141600,5.327077008004420
17121952500,Marion County,29.2445166531275,40260.0,1,1,1,1,1,2819.0,88.82582476055340,6.491663710535650,2.8733593472862700,3.0862007804185900,13.231642426392300
17121952600,Marion County,34.4497607655502,39583.0,1,0,1,1,0,2178.0,79.33884297520660,14.921946740128600,3.948576675849400,8.034894398530760,14.14141414141410
17121952700,Marion County,31.6939890710383,36467.0,1,1,1,1,1,3734.0,77.3701124799143,17.595072308516300,2.3299410819496500,6.8559185859667900,14.622388859132300
17123961100,Marshall County,9.101608473911340,69107.0,0,1,1,0,0,2628.0,97.03196347031960,0.30441400304414,2.7777777777777800,1.2937595129376000,3.6910197869102000
17123961200,Marshall County,16.3030053519967,70536.0,0,0,0,0,0,2542.0,98.1117230527144,0.2753737214791500,0.9834775767112510,1.4948859166011000,5.035405192761610
17123961300,Marshall County,7.3749355337803,78646.0,0,0,0,0,0,2273.0,98.19621645402550,0.4839419269687640,1.627804663440390,0.7039155301363840,2.155741311042680
17123961400,Marshall County,11.0166215693854,68088.0,0,0,0,0,0,2921.0,98.39096199931530,0.06846970215679560,1.5405682985279000,1.3693940431359100,4.245121533721330
17123961500,Marshall County,11.374407582938400,64853.0,0,0,0,0,0,2276.0,93.18980667838310,0.7029876977152900,5.8875219683655500,1.2302284710017600,3.2952548330404200
17125956300,Mason County,7.93591654247392,69073.0,0,1,1,0,0,2975.0,97.74789915966390,0.20168067226890800,0.8403361344537820,1.4453781512605000,5.512605042016810
17125956400,Mason County,16.8607875762618,52813.0,0,0,0,0,0,2065.0,97.4818401937046,0.4358353510895880,0.6295399515738500,1.694915254237290,9.10411622276029
17125956500,Mason County,19.574873096446700,42798.0,1,1,1,1,1,3369.0,98.04096170970610,0.6233303650935000,0.44523597506678500,1.7512615019293600,9.913921044820420
17125956600,Mason County,18.336262448740500,54219.0,0,1,1,0,0,1976.0,98.88663967611340,0.0,0.8097165991902830,2.7327935222672100,7.28744939271255
17125956700,Mason County,8.86486486486486,73056.0,0,0,0,0,0,1885.0,97.87798408488060,0.42440318302387300,0.9018567639257290,0.9018567639257290,5.251989389920420
17125956800,Mason County,20.206807410598900,54722.0,0,0,0,0,0,2396.0,98.45575959933220,0.41736227045075100,1.2938230383973300,4.674457429048410,6.218697829716190
17127970100,Massac County,11.0237892948173,72436.0,0,1,1,0,0,4895.0,95.46475995914200,2.696629213483150,1.2461695607763000,1.3891726251276800,4.269662921348310
17127970200,Massac County,23.768115942029,51563.0,1,1,1,1,1,4249.0,86.77335843727940,9.013885620145920,2.2122852435867300,3.906801600376560,11.390915509531700
17127970300,Massac County,15.929459381324100,55476.0,0,0,0,0,0,3829.0,91.6166100809611,5.823974928179680,2.246017236876470,1.619221728910940,5.615043092191170
17127970400,Massac County,26.638023630504800,37131.0,1,0,1,1,0,2456.0,88.1514657980456,6.758957654723130,1.9951140065146600,7.125407166123780,10.545602605863200
17129010100,Menard County,7.36010754495043,94107.0,0,0,0,0,0,6139.0,97.00276918064830,0.602704023456589,1.3194331324319900,1.303143834500730,3.50219905522072
17129010200,Menard County,14.0515851692638,86122.0,1,1,1,1,1,4073.0,97.71667075865460,0.5401424011784920,0.9084213110729190,3.584581389639090,5.671495212374170
17129010300,Menard County,8.19140308191403,77563.0,0,0,0,0,0,2493.0,98.19494584837550,0.681909346169274,0.12033694344163700,0.36101083032491000,4.412354592860010
17131040100,Mercer County,5.34234627126036,74622.0,0,0,0,0,0,4579.0,98.3402489626556,0.3712601004586150,1.7907840139768500,1.3976850840794900,1.7471063550993700
17131040200,Mercer County,22.344747533372,54853.0,0,1,1,0,0,3754.0,98.48161960575390,0.15982951518380400,1.8646776771443800,2.344166222695790,7.778369738945130
17131040300,Mercer County,7.1490845684394100,81250.0,1,1,1,1,1,3918.0,98.54517611026030,0.5615109749872380,1.1485451761102600,3.6498213374170500,3.9050535987748900
17131040400,Mercer County,12.572145545796700,72261.0,0,0,0,0,0,4183.0,97.82452785082480,0.04781257470714800,2.629691608893140,2.079846999760940,3.3229739421467800
17133600101,Monroe County,7.86075949367089,104618.0,1,1,1,1,1,7074.0,97.62510602205260,0.4099519366694940,1.5267175572519100,1.6398077466779800,2.9403449250777500
17133600102,Monroe County,5.96385542168675,126875.0,1,1,1,1,1,4814.0,97.77731616119650,0.3323639385126710,1.9941836310760300,0.9140008309098460,0.8101371001246370
17133600401,Monroe County,4.34002284222549,92146.0,1,1,1,1,1,6396.0,98.12382739212010,0.12507817385866200,1.3133208255159500,2.9237023139462200,1.9856160100062500
17133600402,Monroe County,2.1978021978022,104375.0,0,0,0,0,0,4447.0,98.29098268495620,0.06746120980436250,1.2143017764785200,0.6746120980436250,0.49471553856532500
17133600501,Monroe County,4.5073375262054500,93170.0,0,0,0,0,0,6888.0,98.02555168408830,0.1596980255516840,1.2630662020905900,1.5534262485482000,2.003484320557490
17133600502,Monroe County,2.57177033492823,80179.0,0,0,0,0,0,3338.0,98.1126423007789,0.05991611743559020,0.6291192330736970,0.329538645895746,1.318154583582980
17135957300,Montgomery County,12.4960355217253,71875.0,0,0,0,0,0,3483.0,98.44961240310080,0.1435544071202990,0.9187482055699110,1.2632787826586300,5.656043640539770
17135957400,Montgomery County,30.917874396135300,59148.0,0,0,0,0,0,2491.0,98.35407466880770,0.3211561621838620,1.1641910879165000,1.204335608189480,5.86109995985548
17135957500,Montgomery County,9.09732016925247,66389.0,0,0,0,0,0,3273.0,98.99175068744270,0.18331805682859800,0.5805071799572260,0.9471432936144210,3.3608310418576200
17135957600,Montgomery County,5.02239283429303,72692.0,0,0,0,0,0,3481.0,98.27635736857230,0.5458201666187880,0.6894570525711000,0.17236426314277500,0.7181844297615630
17135957700,Montgomery County,22.9856115107914,55929.0,1,1,1,1,1,3103.0,96.51949726071540,0.7412181759587500,1.8047051240734800,3.834998388656140,5.994199162101190
17135957800,Montgomery County,21.6161026837806,55893.0,1,1,1,1,1,3424.0,96.96261682242990,0.4380841121495330,1.4018691588785000,7.505841121495330,9.871495327102810
17135957900,Montgomery County,13.722533390779800,62862.0,1,1,1,1,1,5040.0,96.64682539682540,1.1706349206349200,2.1031746031746000,4.384920634920630,6.369047619047620
17135958000,Montgomery County,16.3972286374134,63750.0,0,1,1,0,0,5809.0,84.45515579273540,14.06438285419180,2.496126699948360,0.7230160096402140,4.114305388190740
17137951400,Morgan County,13.5454916360669,54509.0,0,1,1,0,0,2796.0,98.21173104434910,1.0729613733905600,0.2503576537911300,1.2160228898426300,4.506437768240340
17137951500,Morgan County,11.587147030185,73696.0,0,0,0,0,0,3174.0,97.54253308128540,1.1657214870825500,1.2287334593572800,0.5986137366099560,3.560176433522370
17137951600,Morgan County,25.3990776871231,43977.0,1,1,1,1,1,3554.0,82.3297692740574,12.324141812042800,3.0106921778278000,4.108047270680920,6.978052898142940
17137951700,Morgan County,17.6722090261283,54706.0,1,1,1,1,1,2811.0,82.71077908217720,11.953041622198500,3.1305585200996100,1.92102454642476,6.794734969761650
17137951800,Morgan County,16.0445514750151,64806.0,1,1,1,1,1,4396.0,88.14831665150140,7.188353048225660,3.7079162875341200,2.775250227479530,6.323930846223840
17137951900,Morgan County,5.09497206703911,63981.0,1,1,1,1,1,4861.0,95.4947541658095,2.139477473770830,0.9874511417403830,3.04464102036618,4.587533429335530
17137952000,Morgan County,32.5614535090844,42667.0,1,1,1,1,1,3824.0,73.84937238493720,20.868200836820100,4.680962343096230,8.760460251046030,14.670502092050200
17137952100,Morgan County,12.030499858797,63785.0,1,1,1,1,1,3660.0,96.03825136612020,1.4754098360655700,0.9562841530054650,1.5027322404371600,6.994535519125680
17137952200,Morgan County,8.06135770234987,71065.0,0,0,0,0,0,3125.0,98.56,0.128,0.832,1.76,4.288
17137952300,Morgan County,11.8159951894167,71324.0,0,1,1,0,0,3346.0,98.38613269575610,0.14943215780035900,0.5977286312014350,1.0759115361625800,3.765690376569040
17139976900,Moultrie County,5.19671786240269,68355.0,0,0,0,0,0,4892.0,98.75306623058050,0.10220768601798900,0.8994276369582990,7.583810302534750,1.062959934587080
17139977000,Moultrie County,12.0865139949109,61324.0,0,0,0,0,0,2523.0,97.74078478002380,0.5152596115735240,0.27744748315497400,1.9817677368212400,3.884264764169640
17139977100,Moultrie County,6.89313984168865,85078.0,0,0,0,0,0,3184.0,98.71231155778900,0.12562814070351800,1.1620603015075400,2.1042713567839200,2.449748743718590
17139977200,Moultrie County,13.5736016849988,63889.0,1,0,1,1,0,4247.0,98.46950788792090,0.447374617376972,0.9653873322345190,2.684247704261830,5.25076524605604
17141960700,Ogle County,6.941923774954630,103611.0,0,0,0,0,0,4364.0,97.27314390467460,0.18331805682859800,2.2456461961503200,1.0311640696608600,1.8560953253895500
17141960800,Ogle County,8.14773047645898,66667.0,0,0,0,0,0,3647.0,97.69673704414590,0.2741979709350150,1.7548670139841000,1.7548670139841000,4.716205100082260
17141960900,Ogle County,17.6357980378081,58604.0,1,1,1,1,1,4793.0,95.95243062799920,0.5007302315877320,4.089296891299810,0.918005424577509,4.506572084289590
17141961000,Ogle County,12.917293233082700,70673.0,0,0,0,0,0,7054.0,94.414516586334,0.5812305075134680,7.513467536149700,0.8647575843493050,3.218032322086760
17141961100,Ogle County,7.92880258899676,66454.0,0,0,0,0,0,5184.0,85.20447530864200,2.025462962962960,19.695216049382700,3.587962962962960,5.227623456790120
17141961200,Ogle County,7.49414519906323,74167.0,0,0,0,0,0,5778.0,87.5735548632745,1.15957078573901,17.341640706126700,2.5095188646590500,4.170993423329870
17141961300,Ogle County,8.44642495442576,93938.0,0,0,0,0,0,5262.0,96.84530596731280,0.6081337894336750,2.3185100722158900,0.20904599011782600,1.6343595591030000
17141961400,Ogle County,15.0953116950026,73796.0,1,0,1,1,0,4119.0,96.18839524156350,0.7768875940762320,3.908715707696040,5.438213158533630,7.016266084000970
17141961500,Ogle County,12.082084390131400,71386.0,0,0,0,0,0,4563.0,97.30440499671270,0.7232084155161080,2.651764190225730,1.3806706114398400,4.317335086565860
17141961600,Ogle County,7.904300423985460,57115.0,1,1,1,1,1,3554.0,79.57231288688800,2.6167698368036000,35.987619583567800,2.1665728756330900,6.640405177265050
17141961700,Ogle County,4.44678609062171,79350.0,1,1,1,1,1,5179.0,96.48580807105620,0.7337323807684880,2.838385788762310,1.6026259895732800,4.1513805754006600
17143000100,Peoria County,57.0161290322581,19750.0,1,1,1,1,1,1087.0,25.758969641214400,69.08923643054280,5.243790248390070,16.19135234590620,21.71113155473780
17143000200,Peoria County,49.1506228765572,25250.0,1,1,1,1,1,1868.0,39.775160599571700,51.2847965738758,8.993576017130620,4.710920770877940,12.687366167023600
17143000300,Peoria County,34.7328244274809,28295.0,1,1,1,1,1,2332.0,34.43396226415090,54.71698113207550,12.39279588336190,5.917667238421960,12.993138936535200
17143000500,Peoria County,46.2468193384224,27917.0,1,1,1,1,1,1804.0,31.984478935698400,55.59866962305990,11.529933481153000,10.643015521064300,14.800443458980000
17143000600,Peoria County,31.701492537313400,32857.0,1,1,1,1,1,3115.0,28.667736757624400,63.21027287319420,6.035313001605140,6.869983948635630,11.685393258427000
17143000900,Peoria County,74.4348540896013,12650.0,1,1,1,1,1,2550.0,19.686274509803900,74.23529411764710,2.0784313725490200,26.156862745098000,27.333333333333300
17143001200,Peoria County,58.2166543846721,15921.0,1,0,0,0,0,1953.0,47.41423451100870,39.682539682539700,12.64720942140300,18.586789554531500,13.415258576548900
17143001300,Peoria County,43.7041219649915,27212.0,1,0,1,1,0,2021.0,38.39683325086590,43.196437407224100,20.682830282038600,12.518555170707600,14.893617021276600
17143001500,Peoria County,34.3065693430657,28806.0,1,1,1,1,1,2044.0,55.72407045009790,31.898238747553800,12.084148727984300,9.637964774951080,17.71037181996090
17143001600,Peoria County,30.727762803234500,44154.0,1,0,1,1,0,4054.0,39.88653182042430,44.647261963492800,9.447459299457330,8.60878145041934,14.232856438085800
17143001800,Peoria County,37.9639448568399,41750.0,1,1,1,1,1,3294.0,55.585913782635100,35.61020036429870,4.82695810564663,5.950212507589560,6.860959319975710
17143001900,Peoria County,44.419134396355400,85208.0,1,0,1,1,0,1567.0,81.55711550733890,11.805998723675800,2.935545628589660,2.9993618379068300,0.7019783024888320
17143002000,Peoria County,25.3818181818182,113438.0,1,0,1,1,0,3317.0,83.2077178173048,8.139885438649380,5.4265902924329200,0.482363581549593,1.025022610792890
17143002100,Peoria County,31.328158689090100,41806.0,1,1,1,1,1,4846.0,36.11225753198510,52.228642179116800,7.078002476269090,9.513000412711520,12.690879075526200
17143002200,Peoria County,16.1977000244678,47344.0,1,0,1,1,0,4237.0,62.52065140429550,28.605145149870200,5.664385178192120,3.9414680198253500,9.01581307528912
17143002300,Peoria County,4.67459198065686,92750.0,1,0,1,1,0,4710.0,85.73248407643310,8.683651804670910,3.121019108280260,1.5923566878980900,3.970276008492570
17143002400,Peoria County,9.14750957854406,52583.0,1,0,1,1,0,4677.0,70.38700021381230,20.59012187299550,5.58050032071841,1.8815480008552500,4.639726320290790
17143002500,Peoria County,28.919517597834100,37833.0,1,0,1,1,0,3528.0,36.791383219954600,51.558956916099800,6.944444444444450,5.470521541950110,13.236961451247200
17143002600,Peoria County,15.043695380774,74028.0,1,0,1,1,0,1835.0,87.41144414168940,8.337874659400540,3.978201634877380,4.087193460490460,5.286103542234330
17143002701,Peoria County,24.8273878020713,57847.0,1,0,1,1,0,3840.0,51.51041666666670,40.651041666666700,3.8281250000000000,5.286458333333330,8.723958333333330
17143002702,Peoria County,14.0892506314903,79934.0,1,0,1,1,0,3879.0,68.16189739623610,25.264243361691200,2.1139468935292600,8.68780613560196,8.610466615106990
17143002800,Peoria County,8.40049597024179,68063.0,1,0,1,1,0,3187.0,77.15720112958900,12.582365861311600,3.35738939441481,6.652023846877940,3.702541575149040
17143002900,Peoria County,15.4678362573099,72679.0,1,1,1,1,1,4041.0,83.22197475872310,12.175204157386800,2.771591190299430,4.231625835189310,3.0685473892600800
17143003000,Peoria County,11.1550037622272,80705.0,1,0,1,1,0,4701.0,80.21697511167840,11.189108700276500,2.9993618379068300,0.872154860667943,2.893001489044880
17143003101,Peoria County,20.982381206620400,76250.0,1,1,1,1,1,5377.0,67.6585456574298,19.973963176492500,2.343314115677890,3.459177980286410,6.65798772549749
17143003102,Peoria County,8.02469135802469,78306.0,1,1,1,1,1,6094.0,80.07876599934360,8.17197243190023,1.9691499835904200,1.526091237282570,1.6901870692484400
17143003200,Peoria County,9.99292953099222,70735.0,1,1,1,1,1,4303.0,73.48361608180340,13.246572158958900,2.788752033465020,6.925400883104810,4.02045084824541
17143003300,Peoria County,2.9343114371457200,124138.0,1,1,1,1,1,3060.0,93.23529411764710,2.3529411764705900,1.6339869281045800,3.431372549019610,0.0
17143003401,Peoria County,5.26364563061811,100825.0,1,1,1,1,1,11216.0,78.6465763195435,2.9689728958630500,2.380527817403710,0.4012125534950070,2.3270328102710400
17143003402,Peoria County,10.25898918783,123021.0,0,0,0,0,0,3748.0,92.42262540021350,1.7075773745997900,1.8676627534685200,0.16008537886873000,0.48025613660619
17143003601,Peoria County,9.225092250922510,67635.0,0,0,0,0,0,2759.0,96.91917361362810,0.4711852120333450,2.428416092787240,2.5009061254077600,3.3707865168539300
17143003602,Peoria County,11.7959415892281,62917.0,1,1,1,1,1,5580.0,97.18637992831540,0.21505376344086000,3.924731182795700,1.3440860215053800,5.268817204301080
17143003700,Peoria County,6.631373641682920,103566.0,0,0,0,0,0,3814.0,96.95857367593080,0.6292606187729420,1.7566858940744600,1.2847404299947600,1.7566858940744600
17143003800,Peoria County,8.71212121212121,70595.0,0,1,1,0,0,3275.0,96.82442748091600,0.45801526717557300,2.7480916030534400,0.33587786259542000,3.17557251908397
17143003900,Peoria County,2.81491907107671,121513.0,0,0,0,0,0,6533.0,93.70886269707640,0.7806520740854130,1.193938466248280,0.7347313638450940,0.3367518750956680
17143004000,Peoria County,6.10989010989011,79089.0,0,0,0,0,0,4524.0,97.70114942528740,0.4641909814323610,1.348364279398760,0.9725906277630420,2.961980548187450
17143004101,Peoria County,3.9674315321983700,109000.0,0,0,0,0,0,6494.0,81.90637511549120,6.544502617801050,2.5254080689867600,2.0172466892516200,1.8478595626732400
17143004102,Peoria County,23.3488992661775,58620.0,1,1,1,1,1,3266.0,69.13655848132270,25.780771586038000,1.745254133496630,9.093692590324560,6.644213104715250
17143004200,Peoria County,9.09647779479326,55917.0,1,1,1,1,1,3646.0,89.68732857926490,5.156335710367530,2.578167855183760,1.2616566099835400,3.8946791003839800
17143004300,Peoria County,23.1337161607875,57931.0,1,0,0,0,0,2389.0,87.6935956467141,6.948514022603600,3.5161155295102600,1.297614064462120,9.669317706153200
17143004400,Peoria County,19.6199633699634,45824.0,1,0,1,1,0,4748.0,71.25105307497890,22.198820556023600,3.201347935973040,6.339511373209770,7.919123841617520
17143004500,Peoria County,11.0006776598148,62883.0,1,1,1,1,1,5481.0,87.62999452654630,9.177157453019520,2.079912424740010,4.196314541142130,2.864440795475280
17143004600,Peoria County,7.7335800185013900,62967.0,1,1,1,1,1,5499.0,96.07201309328970,1.1456628477905100,1.8912529550827400,1.873067830514640,3.7825059101654800
17143004801,Peoria County,5.96099057637519,83841.0,1,1,1,1,1,4539.0,96.76140118968940,0.6609385327164570,1.520158625247850,1.277814496585150,1.9387530293016100
17143004802,Peoria County,14.703196347032,65141.0,1,1,1,1,1,4419.0,89.74881194840460,5.951572754016750,2.6476578411405300,2.3987327449649200,5.453722561665540
17143004901,Peoria County,9.062087186261560,76523.0,0,0,0,0,0,3740.0,97.54010695187170,0.37433155080213900,0.8556149732620320,0.7219251336898400,2.941176470588240
